2025-06-17 10:11:20,912 | INFO | fastapi-app | Register request received for: someo
2025-06-18 16:45:21,477 | INFO | fastapi-app | User logged in: ws1
2025-06-18 16:45:21,515 | INFO | fastapi-app | JWT token generated for: ws1
2025-06-18 22:58:42,484 | INFO | fastapi-app | User logged in: us1
2025-06-18 23:32:36,052 | WARNING | fastapi-app | Failed login attempt for username: q1
2025-06-18 23:32:45,409 | WARNING | fastapi-app | Failed login attempt for username: q1
2025-06-18 23:32:47,364 | WARNING | fastapi-app | Failed login attempt for username: q1
2025-06-18 23:32:48,122 | WARNING | fastapi-app | Failed login attempt for username: q1
2025-06-18 23:32:48,451 | WARNING | fastapi-app | Failed login attempt for username: q1
2025-06-18 23:33:35,002 | INFO | fastapi-app | User logged in: d1
2025-06-18 23:39:42,252 | INFO | fastapi-app | User logged in: us1
2025-06-19 00:03:54,432 | INFO | fastapi-app | User logged in: d1
2025-06-19 00:21:48,431 | INFO | fastapi-app | User logged in: d1
2025-06-19 09:06:11,589 | INFO | fastapi-app | User logged in: us1
2025-06-19 09:41:07,157 | INFO | fastapi-app | User logged in: d1
2025-06-19 09:42:34,645 | INFO | fastapi-app | User logged in: us1
2025-06-19 10:11:21,511 | INFO | fastapi-app | User logged in: q1
2025-06-19 10:12:32,340 | INFO | fastapi-app | User logged in: us1
2025-06-19 10:26:29,672 | INFO | fastapi-app | User logged in: q1
2025-06-19 12:03:08,413 | INFO | fastapi-app | User logged in: us1
2025-06-19 13:35:55,142 | INFO | fastapi-app | User logged in: d1
2025-06-19 17:35:07,146 | INFO | fastapi-app | User logged in: admin
2025-06-19 17:36:11,766 | INFO | fastapi-app | Register request received for: user1
2025-06-19 17:36:26,751 | INFO | fastapi-app | User logged in: user1
2025-06-19 17:37:18,835 | INFO | fastapi-app | Register request received for: user2
2025-06-19 17:37:33,693 | WARNING | fastapi-app | Failed login attempt for username: user2
2025-06-19 17:37:43,476 | WARNING | fastapi-app | Failed login attempt for username: user2
2025-06-19 17:38:23,451 | INFO | fastapi-app | Register request received for: user2
2025-06-19 17:38:23,457 | WARNING | fastapi-app | Registration failed — username taken: user2
2025-06-19 17:38:23,458 | ERROR | fastapi-app | Unhandled error during registration
Traceback (most recent call last):
  File "C:\Users\alina\OneDrive\Desktop\ErasmithProj\Dynamic_Dashboard-\backend\app\routers\auth.py", line 79, in register
    raise HTTPException(status_code=400, detail="Username already taken")
fastapi.exceptions.HTTPException: 400: Username already taken
2025-06-19 17:38:52,121 | INFO | fastapi-app | Register request received for: user3
2025-06-19 17:39:20,469 | INFO | fastapi-app | User logged in: user3
2025-06-19 17:41:50,532 | INFO | fastapi-app | Register request received for: user2
2025-06-19 17:42:06,261 | INFO | fastapi-app | User logged in: user2
2025-06-19 17:43:04,742 | INFO | fastapi-app | User logged in: admin
2025-06-19 20:37:32,177 | INFO | fastapi-app | User logged in: user1
2025-06-20 06:53:29,599 | INFO | fastapi-app | User logged in: user1
2025-06-20 07:08:21,754 | INFO | fastapi-app | User logged in: user1
2025-06-20 07:16:47,545 | INFO | fastapi-app | User logged in: user1
2025-06-20 07:32:44,520 | INFO | fastapi-app | User logged in: user1
2025-06-20 07:39:02,208 | INFO | fastapi-app | User logged in: user11
2025-06-20 07:39:35,067 | INFO | fastapi-app | User logged in: user1
2025-06-20 07:47:27,912 | INFO | fastapi-app | User logged in: admin
2025-06-20 09:02:09,804 | INFO | fastapi-app | User logged in: admin
2025-06-20 09:33:31,521 | INFO | fastapi-app | User logged in: admin
2025-06-20 09:39:57,288 | INFO | fastapi-app | User logged in: admin
2025-06-20 10:18:21,924 | INFO | fastapi-app | User logged in: admin
2025-06-20 10:32:06,236 | INFO | fastapi-app | User logged in: user1
2025-06-20 10:33:51,343 | INFO | fastapi-app | User logged in: admin
2025-06-22 16:00:11,804 | INFO | fastapi-app | User logged in: admin
2025-06-22 16:45:13,998 | INFO | fastapi-app | User logged in: admin
2025-06-22 17:03:05,344 | INFO | fastapi-app | User logged in: admin
2025-06-25 10:52:53,821 | INFO | fastapi-app | User logged in: admin
2025-06-25 11:04:58,710 | INFO | fastapi-app | User logged in: admin
2025-06-25 11:12:25,773 | INFO | fastapi-app | User logged in: user2
2025-06-25 11:12:26,684 | INFO | fastapi-app | User logged in: user2
2025-06-25 11:12:42,743 | INFO | fastapi-app | User logged in: admin
2025-06-25 11:54:18,026 | INFO | fastapi-app | User logged in: admin
2025-06-25 12:01:30,477 | INFO | fastapi-app | User logged in: admin
2025-06-25 12:14:57,090 | INFO | fastapi-app | User logged in: admin
2025-06-25 12:18:18,191 | INFO | fastapi-app | User logged in: admin
2025-06-25 12:22:31,733 | INFO | fastapi-app | User logged in: admin
2025-06-25 12:22:57,900 | INFO | fastapi-app | User logged in: admin
2025-06-25 12:27:06,321 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:06,327 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:06,401 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:06,402 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:06,403 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:06,403 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:06,557 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:06,559 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:27:06,559 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:06,559 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:06,761 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:27:06,761 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:27:06,769 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:06,779 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:27:06,780 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:06,781 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:06,797 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:27:06,798 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:27:06,822 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:06,822 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:06,822 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:06,825 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:06,826 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:27:06,826 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:06,826 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:06,832 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:27:06,833 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:27:06,835 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:27:06,835 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:27:06,858 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:06,859 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:06,860 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:06,864 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:06,865 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:27:06,866 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:06,866 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:06,868 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:27:06,868 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:27:06,870 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:27:06,870 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:27:06,872 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:27:06,872 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:27:06,947 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:27:06,948 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:27:37,666 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:37,667 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:37,667 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:37,668 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:37,668 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:37,668 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:37,670 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:37,670 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:37,671 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:27:37,672 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:37,672 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:37,672 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:27:37,672 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:37,672 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:37,674 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:27:37,674 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:27:37,676 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:27:37,676 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:27:37,677 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:27:37,677 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:27:37,678 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:27:37,678 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:27:37,687 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:37,688 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:37,688 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:37,689 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:27:37,689 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:27:37,689 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:27:37,690 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:37,692 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:27:37,692 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:27:37,693 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:37,694 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:37,695 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:27:37,696 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:27:37,696 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:27:37,697 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:27:37,698 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:27:37,698 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:27:37,699 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:27:37,703 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:27:37,703 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:27:37,706 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:27:37,706 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:28:55,692 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:55,698 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:55,699 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:55,713 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:28:55,863 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:55,863 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:55,864 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:55,867 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:28:57,109 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:57,110 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:57,110 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:57,111 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:57,112 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:57,112 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:57,113 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:28:57,114 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:28:57,116 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:28:57,116 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:28:57,116 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:28:57,116 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:28:57,117 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:28:57,117 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:28:57,118 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:28:57,118 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:28:57,118 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:28:57,119 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:28:57,120 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:28:57,120 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:28:57,122 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:28:57,122 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:28:57,127 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:57,127 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:57,127 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:57,129 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:28:57,131 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:28:57,131 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:28:57,131 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:28:57,134 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:28:57,134 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:28:57,136 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:57,137 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:57,139 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:57,148 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:28:57,149 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:28:57,150 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:28:57,150 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:28:57,157 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:28:57,157 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:28:57,164 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:28:57,164 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:28:57,166 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:28:57,166 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:28:58,392 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:58,393 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:58,393 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:58,397 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:28:58,414 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:28:58,415 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:28:58,415 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:28:58,419 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:18,455 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:18,455 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:18,455 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:18,458 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:18,710 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:18,710 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:18,710 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:18,711 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:28,586 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:28,587 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:28,587 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:28,589 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:28,618 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:28,618 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:28,619 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:28,620 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:38,924 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:38,925 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:38,925 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:38,927 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:38,948 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:38,948 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:38,949 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:38,950 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:47,148 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:47,148 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:47,148 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:47,149 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:47,150 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:47,150 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:47,151 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:47,152 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:29:47,152 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:29:47,152 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:47,152 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:29:47,153 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:29:47,153 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:29:47,153 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:29:47,154 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:29:47,154 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:29:47,155 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:29:47,155 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:29:47,156 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:29:47,156 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:29:47,156 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:29:47,156 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:29:47,165 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:47,165 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:47,165 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:47,166 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:47,166 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:47,166 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:47,167 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:47,167 | INFO | app.routers.roles | User admin requesting permissions list
2025-06-25 12:29:47,167 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:29:47,168 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:29:47,168 | INFO | app.utils.jwt | User admin authenticated successfully
2025-06-25 12:29:47,169 | INFO | app.routers.roles | Retrieved 0 permissions for user admin
2025-06-25 12:29:47,170 | INFO | app.routers.roles | Returning 0 permissions to frontend
2025-06-25 12:29:47,170 | INFO | app.routers.roles | User admin requesting roles list
2025-06-25 12:29:47,170 | INFO | app.routers.roles | Checking admin privileges for user: admin (ID: 52, Role ID: 2)
2025-06-25 12:29:47,170 | INFO | app.routers.roles | User admin has admin role (role_id 2)
2025-06-25 12:29:47,171 | INFO | app.routers.roles | Found 2 roles in database
2025-06-25 12:29:47,171 | INFO | app.routers.roles | Processing role: User (ID: 1)
2025-06-25 12:29:47,173 | INFO | app.routers.roles | Role 'User' has 0 permissions
2025-06-25 12:29:47,173 | INFO | app.routers.roles | Processing role: Admin (ID: 2)
2025-06-25 12:29:47,174 | INFO | app.routers.roles | Role 'Admin' has 0 permissions
2025-06-25 12:29:47,174 | INFO | app.routers.roles | Successfully processed 2 roles, returning to frontend
2025-06-25 12:29:59,856 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:59,856 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:59,856 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:59,858 | INFO | app.utils.jwt | Validating token (first 20 chars): eyJhbGciOiJIUzI1NiIs...
2025-06-25 12:29:59,858 | INFO | app.utils.jwt | Token decoded successfully for user: admin
2025-06-25 12:29:59,858 | INFO | app.utils.jwt | Looking up user: admin
2025-06-25 12:29:59,860 | INFO | app.utils.jwt | User admin authenticated successfully
